"Time (EpSec)","x (m)","y (m)","z (m)","vx (m/sec)","vy (m/sec)","vz (m/sec)"
76860.0,-5974214.394,597748.754,3456955.466,-3234.198929,-4970.102973,-4729.862764
76920.0,-6155241.769,298467.785,3165911.882,-2797.876874,-5002.341767,-4968.101235
76980.0,-6309718.208,-2100.640,2861211.983,-2349.486040,-5013.002717,-5184.909560
77040.0,-6436977.372,-302660.003,2544170.106,-1890.960585,-5002.039836,-5379.352525
77100.0,-6536470.320,-601913.827,2216153.828,-1424.278379,-4969.500412,-5550.591392
77160.0,-6607767.886,-898571.267,1878578.063,-951.452479,-4915.524807,-5697.887512
77220.0,-6650562.523,-1191352.676,1532898.960,-474.522442,-4840.345846,-5820.605517
77280.0,-6664669.635,-1478995.127,1180607.622,4.454470,-4744.287818,-5918.216058
77340.0,-6650028.371,-1760257.861,823223.677,483.412168,-4627.765073,-5990.298085
77400.0,-6606701.886,-2033927.636,462288.715,960.284644,-4491.280239,-6036.540670
77460.0,-6534877.070,-2298823.966,99359.649,1433.014885,-4335.422049,-6056.744343
77520.0,-6434863.745,-2553804.207,-263998.009,1899.563747,-4160.862805,-6050.821955
77580.0,-6307093.321,-2797768.490,-626216.900,2357.918749,-3968.355477,-6018.799052
77640.0,-6152116.944,-3029664.461,-985734.573,2806.102753,-3758.730454,-5960.813766
77700.0,-5970603.111,-3248491.828,-1341000.233,3242.182496,-3532.891965,-5877.116221
77760.0,-5763334.791,-3453306.667,-1690481.422,3664.276927,-3291.814174,-5768.067448
77820.0,-5531206.046,-3643225.500,-2032670.638,4070.565322,-3036.536983,-5634.137836
77880.0,-5275218.175,-3817429.103,-2366091.830,4459.295135,-2768.161542,-5475.905096
77940.0,-4996475.393,-3975166.039,-2689306.770,4828.789561,-2487.845501,-5294.051773
78000.0,-4696180.071,-4115755.903,-3000921.254,5177.454769,-2196.798018,-5089.362301
78060.0,-4375627.549,-4238592.254,-3299591.119,5503.786774,-1896.274539,-4862.719616
78120.0,-4036200.544,-4343145.231,-3584028.036,5806.377926,-1587.571388,-4615.101354
78180.0,-3679363.192,-4428963.839,-3853005.075,6083.922985,-1272.020171,-4347.575627
78240.0,-3306654.727,-4495677.897,-4105361.988,6335.224747,-950.982033,-4061.296422
78300.0,-2919682.847,-4542999.629,-4340010.223,6559.199208,-625.841787,-3757.498617
78360.0,-2520116.772,-4570724.912,-4555937.612,6754.880244,-298.001942,-3437.492658
78420.0,-2109680.051,-4578734.150,-4752212.743,6921.423775,31.123348,-3102.658908
78480.0,-1690143.123,-4566992.795,-4927988.973,7058.111409,360.114386,-2754.441688
78540.0,-1263315.680,-4535551.495,-5082508.083,7164.353535,687.552054,-2394.343049
78600.0,-831038.863,-4484545.873,-5215103.547,7239.691874,1012.023932,-2023.916296
78660.0,-395177.320,-4414195.944,-5325203.408,7283.801450,1332.130396,-1644.759281
78720.0,42388.840,-4324805.166,-5412332.746,7296.491994,1646.490650,-1258.507516
78780.0,479772.153,-4216759.131,-5476115.722,7277.708764,1953.748687,-866.827119
78840.0,915085.946,-4090523.900,-5516277.207,7227.532784,2252.579134,-471.407620
78900.0,1346452.471,-3946643.995,-5532643.962,7146.180490,2541.692971,-73.954682
78960.0,1772011.008,-3785740.049,-5525145.388,7034.002798,2819.843092,323.817264
79020.0,2189925.889,-3608506.130,-5493813.830,6891.483593,3085.829682,720.192408
79080.0,2598394.419,-3415706.743,-5438784.439,6719.237638,3338.505397,1113.460967
79140.0,2995654.647,-3208173.540,-5360294.587,6518.007925,3576.780305,1501.926558
79200.0,3379992.974,-2986801.723,-5258682.844,6288.662467,3799.626598,1883.913515
79260.0,3749751.536,-2752546.193,-5134387.516,6032.190558,4006.083016,2257.774120
79320.0,4103335.363,-2506417.420,-4987944.758,5749.698502,4195.259001,2621.895707
79380.0,4439219.253,-2249477.094,-4819986.257,5442.404841,4366.338532,2974.707619
79440.0,4755954.355,-1982833.539,-4631236.511,5111.635102,4518.583649,3314.687985
79500.0,5052174.416,-1707636.934,-4422509.702,4758.816076,4651.337636,3640.370282
79560.0,5326601.677,-1425074.355,-4194706.181,4385.469666,4764.027851,3950.349666
79620.0,5578052.383,-1136364.649,-3948808.591,3993.206319,4856.168201,4243.289024
79680.0,5805441.888,-842753.178,-3685877.623,3583.718083,4927.361232,4517.924749
79740.0,6007789.337,-545506.450,-3407047.443,3158.771304,4977.299852,4773.072185
79800.0,6184221.895,-245906.654,-3113520.798,2720.199011,5005.768646,5007.630742
79860.0,6333978.511,54753.873,-2806563.829,2269.893007,5012.644814,5220.588640
79920.0,6456413.202,355178.216,-2487500.611,1809.795710,4997.898694,5411.027275
79980.0,6550997.841,654070.480,-2157707.438,1341.891771,4961.593895,5578.125181
80040.0,6617324.432,950141.380,-1818606.889,868.199516,4903.887020,5721.161573
80100.0,6655106.871,1242113.799,-1471661.691,390.762241,4825.026989,5839.519455
80160.0,6664182.184,1528728.299,-1118368.408,-88.360607,4725.353970,5932.688287
80220.0,6644511.223,1808748.555,-760250.989,-567.102307,4605.297906,6000.266178
80280.0,6596178.839,2080966.687,-398854.190,-1043.397783,4465.376666,6041.961630
80340.0,6519393.517,2344208.468,-35736.914,-1515.192512,4306.193806,6057.594786
80400.0,6414486.473,2597338.391,327534.515,-1980.451385,4128.435970,6047.098213
80460.0,6281910.230,2839264.569,689393.108,-2437.167484,3932.869925,6010.517187
80520.0,6122236.662,3068943.440,1048277.970,-2883.370743,3720.339253,5948.009503
80580.0,5936154.528,3285384.275,1402641.033,-3317.136441,3491.760718,5859.844790
80640.0,5724466.503,3487653.446,1750953.737,-3736.593511,3248.120302,5746.403352
80700.0,5488085.713,3674878.453,2091713.617,-4139.932602,2990.468962,5608.174523
80760.0,5228031.798,3846251.693,2423450.788,-4525.413893,2719.918088,5445.754561
80820.0,4945426.514,4001033.940,2744734.286,-4891.374590,2437.634715,5259.844071
80880.0,4641488.892,4138557.532,3054178.239,-5236.236106,2144.836486,5051.244989
80940.0,4317529.981,4258229.254,3350447.846,-5558.510862,1842.786401,4820.857115
81000.0,3974947.195,4359532.898,3632265.133,-5856.808711,1532.787367,4569.674239
81060.0,3615218.281,4442031.484,3898414.468,-6129.842931,1216.176580,4298.779851
81120.0,3239894.947,4505369.152,4147747.802,-6376.435775,894.319756,4009.342468
81180.0,2850596.169,4549272.690,4379189.624,-6595.523553,568.605241,3702.610590
81240.0,2449001.205,4573552.719,4591741.599,-6786.161220,240.438019,3379.907322
81300.0,2036842.355,4578104.507,4784486.873,-6947.526450,-88.766344,3042.624658
81360.0,1615897.487,4562908.417,4956594.030,-7078.923186,-417.587809,2692.217486
81420.0,1187982.366,4528030.000,5107320.678,-7179.784643,-744.607989,2330.197302
81480.0,754942.826,4473619.706,5236016.649,-7249.675750,-1068.416266,1958.125699
81540.0,318646.803,4399912.235,5342126.808,-7288.295027,-1387.615877,1577.607625
81600.0,-119023.718,4307225.529,5425193.443,-7295.475889,-1700.829940,1190.284464
81660.0,-556180.825,4195959.396,5484858.242,-7271.187361,-2006.707390,797.826953
81720.0,-990938.819,4066593.787,5520863.838,-7215.534213,-2303.928810,401.927977
81780.0,-1421422.350,3919686.729,5533054.919,-7128.756507,-2591.212121,4.295265
81840.0,-1845774.507,3755871.911,5521378.899,-7011.228563,-2867.318113,-393.355975
81900.0,-2262164.825,3575855.957,5485886.142,-6863.457343,-3131.055788,-789.310455
81960.0,-2668797.186,3380415.375,5426729.749,-6686.080266,-3381.287502,-1181.860206
82020.0,-3063917.559,3170393.206,5344164.893,-6479.862457,-3616.933868,-1569.311945
82080.0,-3445821.576,2946695.392,5238547.721,-6245.693445,-3836.978414,-1949.994381
82140.0,-3812861.873,2710286.864,5110333.819,-5984.583331,-4040.471966,-2322.265421
82200.0,-4163455.206,2462187.382,4960076.243,-5697.658426,-4226.536746,-2684.519256
82260.0,-4496089.271,2203467.134,4788423.138,-5386.156394,-4394.370155,-3035.193287
82320.0,-4809329.237,1935242.124,4596114.936,-5051.420914,-4543.248233,-3372.774864
82380.0,-5101823.927,1658669.353,4383981.168,-4694.895884,-4672.528790,-3695.807813
82440.0,-5372311.652,1374941.831,4152936.885,-4318.119193,-4781.654166,-4002.898714
82500.0,-5619625.648,1085283.431,3903978.706,-3922.716084,-4870.153644,-4292.722918
82560.0,-5842699.116,790943.607,3638180.525,-3510.392149,-4937.645478,-4564.030252
82620.0,-6040569.818,493192.010,3356688.876,-3082.925966,-4983.838537,-4815.650420
82680.0,-6212384.227,193313.005,3060717.986,-2642.161432,-5008.533567,-5046.498045
82740.0,-6357401.215,-107399.865,2751544.540,-2189.999806,-5011.624043,-5255.577355
82800.0,-6474995.243,-407649.460,2430502.172,-1728.391510,-4993.096636,-5441.986477
82860.0,-6564659.065,-706140.640,2098975.715,-1259.327712,-4953.031263,-5604.921326
82920.0,-6626005.910,-1001585.847,1758395.225,-784.831744,-4891.600748,-5743.679073
82980.0,-6658771.156,-1292710.666,1410229.811,-306.950365,-4809.070076,-5857.661182
83040.0,-6662813.469,-1578259.314,1055981.302,172.255059,-4705.795246,-5946.375984
83100.0,-6638115.412,-1857000.063,697177.766,650.717452,-4582.221740,-6009.440803
83160.0,-6584783.521,-2127730.553,335366.920,1126.372944,-4438.882597,-6046.583608
83220.0,-6503047.846,-2389282.973,-27890.547,1597.169772,-4276.396117,-6057.644180
83280.0,-6393260.957,-2640529.105,-391027.708,2061.077129,-4095.463196,-6042.574809
83340.0,-6255896.427,-2880385.186,-752478.151,2516.093931,-3896.864294,-6001.440498
83400.0,-6091546.783,-3107816.586,-1110682.743,2960.257439,-3681.456079,-5934.418681
83460.0,-5900920.955,-3321842.267,-1464096.351,3391.651732,-3450.167724,-5841.798460
83520.0,-5684841.218,-3521539.020,-1811194.508,3808.415971,-3203.996902,-5723.979358
83580.0,-5444239.642,-3706045.444,-2150479.989,4208.752422,-2944.005484,-5581.469592
83640.0,-5180154.073,-3874565.660,-2480489.271,4590.934215,-2671.314955,-5414.883885
83700.0,-4893723.657,-4026372.748,-2799798.841,4953.312789,-2387.101579,-5224.940813
83760.0,-4586183.927,-4160811.882,-3107031.343,5294.325008,-2092.591324,-5012.459705
83820.0,-4258861.468,-4277303.151,-3400861.514,5612.499899,-1789.054575,-4778.357109
83880.0,-3913168.204,-4375344.065,-3680021.903,5906.464998,-1477.800652,-4523.642836
83940.0,-3550595.299,-4454511.720,-3943308.339,6174.952273,-1160.172164,-4249.415610
84000.0,-3172706.727,-4514464.621,-4189585.122,6416.803591,-837.539216,-3956.858322
84060.0,-2781132.531,-4554944.160,-4417789.926,6630.975714,-511.293503,-3647.232934
84120.0,-2377561.785,-4575775.726,-4626938.379,6816.544801,-182.842300,-3321.875030
84180.0,-1963735.310,-4576869.460,-4816128.307,6972.710390,146.397602,-2982.188055
84240.0,-1541438.167,-4558220.645,-4984543.632,7098.798854,475.006011,-2629.637268
84300.0,-1112491.955,-4519909.724,-5131457.885,7194.266304,801.565458,-2265.743412
84360.0,-678746.956,-4462101.952,-5256237.345,7258.700936,1124.667314,-1892.076161
84420.0,-242074.148,-4385046.686,-5358343.770,7291.824808,1442.917862,-1510.247349
84480.0,195642.858,-4289076.308,-5437336.718,7293.495039,1754.944314,-1121.904010
84540.0,632515.949,-4174604.791,-5492875.450,7263.704425,2059.400729,-728.721284
84600.0,1066660.652,-4042125.913,-5524720.396,7202.581468,2354.973818,-332.395184
84660.0,1496204.262,-3892211.128,-5532734.191,7110.389825,2640.388613,65.364720
84720.0,1919293.922,-3725507.101,-5516882.269,6987.527170,2914.413963,462.842669
84780.0,2334104.615,-3542732.918,-5477233.007,6834.523477,3175.867847,858.324124
84840.0,2738847.034,-3344676.984,-5413957.433,6652.038734,3423.622470,1250.103156
84900.0,3131775.303,-3132193.623,-5327328.491,6440.860099,3656.609132,1636.489808
84960.0,3511194.506,-2906199.393,-5217719.858,6201.898500,3873.822832,2015.817381
85020.0,3875468.002,-2667669.130,-5085604.337,5936.184710,4074.326608,2386.449628
85080.0,4223024.477,-2417631.746,-4931551.814,5644.864898,4257.255579,2746.787808
85140.0,4552364.731,-2157165.791,-4756226.802,5329.195687,4421.820671,3095.277585
85200.0,4862068.139,-1887394.796,-4560385.575,4990.538731,4567.312023,3430.415732
85260.0,5150798.779,-1609482.431,-4344872.902,4630.354844,4693.102054,3750.756613
85320.0,5417311.197,-1324627.486,-4110618.409,4250.197696,4798.648160,4054.918424
85380.0,5660455.781,-1034058.696,-3858632.563,3851.707113,4883.495064,4341.589147
85440.0,5879183.713,-739029.443,-3590002.319,3436.602004,4947.276774,4609.532213
85500.0,6072551.500,-440812.350,-3305886.424,3006.672945,4989.718166,4857.591838
85560.0,6239725.040,-140693.793,-3007510.427,2563.774457,5010.636165,5084.698005
85620.0,6379983.223,160031.655,-2696161.388,2109.817002,5009.940542,5289.871079
85680.0,6492721.038,460066.798,-2373182.326,1646.758749,4987.634296,5472.226037
85740.0,6577452.185,758117.420,-2039966.426,1176.597122,4943.813647,5630.976281
85800.0,6633811.172,1052897.866,-1697951.032,701.360186,4878.667617,5765.437036
85860.0,6661554.892,1343136.586,-1348611.443,223.097899,4792.477217,5875.028297
85920.0,6660563.670,1627581.621,-993454.553,-256.126732,4685.614234,5959.277338
85980.0,6630841.783,1905006.004,-634012.349,-734.246547,4558.539625,6017.820747
86040.0,6572517.438,2174213.050,-271835.302,-1209.199155,4411.801534,6050.405992
86100.0,6485842.219,2434041.523,91514.320,-1678.935823,4246.032923,6056.892517
86160.0,6371190.003,2683370.639,454469.191,-2141.430320,4061.948842,6037.252342
86220.0,6229055.350,2921124.905,815463.687,-2594.687652,3860.343346,5991.570185
86280.0,6060051.364,3146278.757,1172940.640,-3036.752674,3642.086073,5920.043098
86340.0,5864907.051,3357860.982,1525358.057,-3465.718515,3408.118483,5822.979617
86400.0,5644464.176,3554958.911,1871195.768,-3879.734811,3159.449809,5700.798431


